I Went Down,12655,"[17203, 15120, 18065, 208869, 29492, 5175, 3172, 6081, 5174, 14272]"
Out of Sight,1389,"[15186, 11323, 16375, 32686, 163, 34024, 298, 36141, 8881, 77930]"
Picnic at Hanging Rock,11020,"[72277, 9281, 7549, 37165, 12157, 8619, 11541, 11646, 207, 11120]"
Smoke Signals,20862,"[11593, 86369, 65158, 67323, 98502, 25110, 47715, 31175, 145594, 72525]"
Buffalo '66,9464,"[12703, 31017, 5996, 17258, 2075, 45905, 2469, 5996, 256591, 31776]"
Armageddon,95,"[22358, 38356, 91314, 1858, 9802, 8373, 134374, 13633, 676, 8961]"
Lethal Weapon 4,944,"[942, 943, 2207, 941, 9359, 9340, 9562, 23805, 9691, 9647]"
Madeline,35680,"[36196, 58680, 9027, 52856, 9820, 27983, 15045, 17880, 9263, 48287]"
Small Soldiers,11551,"[5709, 2614, 9872, 11298, 24831, 928, 927, 11974, 5227, 14822]"
Pi,473,"[86834, 44214, 641, 12163, 1381, 25300, 34714, 54186, 12493, 39473]"
Whatever,102304,"[101998, 19053, 14922, 13817, 14578, 308639, 30636, 37636, 27088, 45129]"
There's Something About Mary,544,"[76489, 9038, 100042, 2123, 48988, 11431, 9889, 12610, 11543, 1792]"
Plan 9 from Outer Space,10513,"[24018, 36489, 16231, 56832, 4858, 4722, 39916, 37843, 10785, 71469]"
Wings,28966,"[31623, 17761, 17687, 37650, 19610, 32484, 15938, 38727, 13888, 27597]"
The Broadway Melody,65203,"[18535, 21468, 29380, 6282, 824, 4688, 18644, 43340, 80585, 38909]"
All Quiet on the Western Front,143,"[51802, 27033, 37305, 43488, 61369, 11085, 161, 975, 16442, 36439]"
Cimarron,42861,"[34456, 67612, 24748, 42252, 26596, 74349, 642, 30054, 71940, 12584]"
Grand Hotel,33680,"[27972, 56135, 19169, 9062, 4024, 3084, 20849, 47697, 18299, 30237]"
The Great Ziegfeld,43277,"[43818, 38909, 29380, 6282, 42121, 65203, 43340, 18535, 80585, 14924]"
The Life of Emile Zola,43278,"[31685, 13005, 75900, 88794, 316000, 316000, 36950, 1162, 5924, 119764]"
You Can't Take It With You,34106,"[3078, 32574, 3083, 24807, 248, 3598, 212, 1585, 125123, 21055]"
How Green Was My Valley,43266,"[3114, 3109, 11617, 18771, 43869, 37853, 25009, 3088, 13909, 596]"
Mrs. Miniver,27367,"[133805, 31507, 20139, 17801, 887, 43802, 43258, 16085, 3084, 18612]"
Going My Way,17661,"[32430, 8356, 14675, 3063, 2769, 28907, 17990, 16085, 25167, 21589]"
The Lost Weekend,28580,"[599, 25364, 18299, 18776, 10653, 996, 39871, 632, 987, 37257]"
The Best Years of Our Lives,887,"[133805, 20139, 31507, 3084, 17801, 27367, 16085, 43258, 18612, 28571]"
Gentleman's Agreement,33667,"[28569, 82311, 21849, 40478, 32078, 47249, 220, 654, 702, 18904]"
All the King's Men,25430,"[60437, 17487, 990, 20174, 37722, 42179, 271969, 10139, 9388, 17365]"
The Greatest Show on Earth,27191,"[6844, 22915, 12496, 10863, 34014, 42657, 41602, 8656, 269, 3084]"
From Here to Eternity,11426,"[42222, 93775, 874, 13936, 1882, 288, 4909, 25037, 30970, 14667]"
On the Waterfront,654,"[40478, 32078, 33667, 21849, 28569, 47249, 82311, 220, 702, 7183]"
Marty,15919,"[38684, 40894, 12708, 11861, 28571, 16642, 11121, 24420, 3547, 59820]"
West Side Story,1725,"[17912, 1574, 12473, 21721, 224141, 80585, 18074, 824, 5123, 76397]"
Tom Jones,5769,"[57834, 11308, 69234, 69234, 69234, 69234, 69234, 69234, 69234, 69234]"
A Man for All Seasons,874,"[42222, 93775, 1882, 11426, 13936, 288, 4909, 5653, 22522, 15421]"
In the Heat of the Night,10633,"[17443, 41488, 24625, 24735, 26522, 45840, 4939, 10400, 22233, 2039]"
Oliver!,17917,"[36815, 43461, 21631, 1092, 13649, 38769, 11887, 2054, 9037, 25872]"
Midnight Cowboy,3116,"[32513, 24134, 26535, 17182, 5122, 118098, 26578, 45938, 250734, 32076]"
The French Connection,1051,"[9846, 11863, 32043, 38985, 19819, 27958, 10479, 10632, 73567, 12219]"
Rocky,1366,"[1375, 18069, 31603, 195589, 38575, 14621, 13823, 8856, 10495, 1367]"
Kramer vs. Kramer,12102,"[11593, 13681, 10922, 12647, 8966, 42228, 61178, 28571, 9009, 121826]"
Ordinary People,16619,"[87496, 13482, 4958, 293, 11450, 4515, 547, 60309, 21711, 606]"
Chariots of Fire,9443,"[21311, 11002, 3777, 2290, 2211, 1941, 618, 37044, 1396, 13537]"
Terms of Endearment,11050,"[106143, 42888, 12626, 2898, 2539, 32669, 2755, 11593, 6964, 253270]"
Out of Africa,606,"[28145, 22189, 10236, 19429, 42217, 11963, 11145, 37233, 11943, 12618]"
The Last Emperor,746,"[14553, 1689, 8416, 44297, 24016, 1643, 30636, 1278, 947, 15421]"
Rain Man,380,"[27141, 11393, 10881, 10896, 8944, 8984, 10337, 13776, 9895, 3172]"
Driving Miss Daisy,403,"[46063, 21868, 42121, 48259, 17819, 39473, 77223, 41784, 13783, 10398]"
Take the Money and Run,11485,"[2779, 12762, 11302, 9689, 11686, 81836, 38031, 19200, 11337, 2639]"
Klute,466,"[54663, 54494, 15764, 4477, 9944, 11092, 17365, 891, 1939, 1815]"
Repo Man,13820,"[9698, 23750, 14924, 28448, 9507, 10169, 4296, 22825, 5550, 28774]"
Metropolitan,15389,"[16771, 16980, 40247, 28059, 24525, 13195, 17203, 32686, 16857, 45695]"
Labyrinth,13597,"[11639, 14900, 11359, 13155, 10140, 266647, 41216, 11176, 39314, 16176]"
The Breakfast Club,2108,"[12714, 2616, 9377, 11814, 15144, 2609, 52867, 10169, 243684, 9571]"
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,"[40952, 12476, 10131, 10072, 10160, 11596, 23437, 11284, 9346, 16094]"
A Nightmare on Elm Street 3: Dream Warriors,10072,"[10391, 9334, 332411, 9599, 854, 9268, 10131, 23437, 11596, 10160]"
A Nightmare on Elm Street 4: The Dream Master,10131,"[13252, 16617, 10477, 9954, 8914, 1408, 9548, 9350, 11412, 1573]"
A Nightmare on Elm Street 5: The Dream Child,10160,"[6, 169, 2157, 10562, 10586, 10609, 10131, 178, 16028, 10072]"
Freddy's Dead: The Final Nightmare,11284,"[9067, 10131, 10072, 10160, 71668, 49728, 11596, 19994, 10961, 244458]"
Friday the 13th,4488,"[11607, 1783, 2274, 39929, 3597, 9728, 24124, 16288, 29161, 8617]"
Friday the 13th Part 2,9725,"[9728, 25623, 11675, 12278, 11342, 10326, 9825, 30924, 24124, 16337]"
Friday the 13th Part III,9728,"[9725, 25623, 11675, 12278, 9825, 11342, 10326, 13567, 10092, 18912]"
Friday the 13th: The Final Chapter,9730,"[15983, 15379, 9728, 10281, 10283, 10092, 11917, 8461, 9731, 28679]"
Friday the 13th: A New Beginning,9731,"[10283, 10281, 40961, 24150, 10092, 11917, 8461, 9033, 9728, 9730]"
Friday the 13th Part VI: Jason Lives,10225,"[28370, 32043, 15658, 57447, 44040, 10665, 23437, 11252, 11377, 29143]"
Friday the 13th Part VII: The New Blood,10281,"[33061, 10283, 10285, 3597, 9728, 9730, 9731, 10225, 24150, 9725]"
Friday the 13th Part VIII: Jason Takes Manhattan,10283,"[10281, 9731, 10285, 9730, 25155, 9656, 11454, 8461, 34574, 30713]"
Halloween III: Season of the Witch,10676,"[18086, 9890, 19898, 43935, 9276, 837, 23963, 15999, 11850, 60935]"
Halloween 4: The Return of Michael Myers,11357,"[10173, 9073, 9415, 42194, 11237, 10987, 11361, 2082, 24150, 134597]"
Halloween 5: The Revenge of Michael Myers,11361,"[11357, 24150, 9877, 10281, 134597, 10987, 25750, 25018, 316727, 12103]"
Hello Mary Lou: Prom Night II,39929,"[8617, 3597, 4488, 133805, 41769, 7341, 10576, 46420, 3600, 25155]"
Prom Night III: The Last Kiss,41828,"[8617, 668, 10285, 29794, 34223, 6552, 12212, 7341, 71668, 19908]"
Prom Night IV: Deliver Us from Evil,41769,"[12662, 8617, 39929, 24913, 18835, 29437, 9656, 431, 10987, 1433]"
Child's Play,10585,"[10280, 17168, 58151, 35463, 15516, 9877, 3600, 12662, 3597, 9728]"
Child's Play 2,11186,"[11932, 47620, 11187, 11298, 32043, 15658, 13915, 13937, 13559, 42196]"
Child's Play 3,11187,"[11932, 11186, 11880, 27958, 120852, 9533, 11059, 71469, 11531, 1992]"
Poltergeist II: The Other Side,11133,"[15765, 9623, 1618, 10306, 243688, 6951, 243688, 11618, 28679, 9095]"
Poltergeist III,10306,"[11133, 10768, 1250, 11618, 10391, 28679, 9552, 11586, 21398, 37534]"
The Exorcist,9552,"[32043, 19819, 27958, 11863, 9846, 10632, 1051, 10479, 73567, 38985]"
Exorcist II: The Heretic,11586,"[1873, 26039, 32054, 4923, 10669, 961, 31681, 11532, 2575, 11527]"
The Exorcist III,11587,"[18910, 29143, 11531, 9616, 27841, 43089, 10665, 32043, 15658, 57447]"
Lethal Weapon,941,"[943, 942, 944, 2207, 9340, 23805, 9359, 9647, 9562, 526]"
Lethal Weapon 2,942,"[944, 943, 941, 2207, 9359, 9340, 9562, 23805, 9691, 9647]"
Lethal Weapon 3,943,"[942, 944, 941, 2207, 9340, 23805, 9359, 9562, 526, 9647]"
Gremlins,927,"[928, 11298, 24831, 5709, 2614, 11551, 9872, 11974, 37530, 6069]"
Gremlins 2: The New Batch,928,"[927, 11298, 24831, 5709, 11551, 2614, 9872, 11974, 18498, 18841]"
The Goonies,9340,"[23805, 944, 943, 942, 2207, 9359, 526, 941, 9647, 9562]"
The Mask of Zorro,9342,"[1656, 11678, 41952, 36557, 12201, 44912, 10447, 710, 308504, 9488]"
Polish Wedding,38509,"[26108, 2610, 32284, 2307, 35680, 116014, 9685, 9043, 16135, 46286]"
"This World, Then the Fireworks",60033,"[30368, 20511, 185567, 118991, 320, 29185, 21594, 17131, 7873, 44027]"
Soylent Green,12101,"[27214, 26690, 35921, 15310, 24248, 9626, 16081, 11165, 30266, 2161]"
Back to the Future Part II,165,"[196, 105, 14475, 8358, 285783, 5255, 9374, 856, 2310, 686]"
Back to the Future Part III,196,"[165, 105, 14475, 8358, 285783, 5255, 9374, 856, 2310, 686]"
The Poseidon Adventure,551,"[40160, 5179, 32030, 85058, 503, 1639, 31638, 5919, 34774, 664]"
The Absent-Minded Professor,17984,"[19762, 15943, 18887, 10869, 24816, 16249, 43037, 12335, 34774, 43388]"
The Apple Dumpling Gang Rides Again,22328,"[22777, 12129, 14140, 28736, 20238, 18660, 44896, 15943, 21661, 41465]"
Bambi,3170,"[408, 110420, 28032, 16110, 16520, 11704, 10948, 39938, 29682, 37135]"
Seven Samurai,346,"[30368, 1059, 11953, 11712, 25858, 3777, 11878, 3780, 9764, 548]"
Dangerous Liaisons,859,"[27857, 9095, 1363, 42013, 243, 11844, 79, 11240, 12664, 205220]"
Dune,841,"[793, 985, 1955, 404, 1923, 483, 1018, 1730, 876, 638]"
The Last Temptation of Christ,11051,"[42694, 65673, 16153, 22784, 203, 19082, 11873, 524, 12637, 2567]"
The Godfather: Part III,242,"[240, 28176, 592, 43542, 227, 232, 238, 41291, 10013, 2148]"
The Rapture,1411,"[64720, 1378, 282984, 13552, 1811, 345, 35172, 1630, 11075, 23210]"
Disturbing Behavior,9424,"[9276, 837, 28070, 7341, 301728, 25557, 48311, 65460, 39154, 13559]"
Jane Austen's Mafia!,9835,"[12151, 9595, 9255, 813, 18713, 9470, 16155, 9932, 11546, 10154]"
Saving Private Ryan,857,"[424, 10110, 11831, 640, 57212, 11519, 11352, 15301, 296098, 612]"
Billy's Hollywood Screen Kiss,17539,"[10050, 13008, 14442, 1812, 21056, 79120, 44282, 26032, 20438, 54973]"
The Million Dollar Duck,22777,"[22328, 12129, 14140, 20173, 29228, 20735, 15943, 19378, 41465, 11806]"
The Barefoot Executive,20173,"[29228, 24236, 28736, 34314, 18660, 22777, 14361, 19378, 41465, 54825]"
The Black Cauldron,10957,"[10948, 35, 47466, 31685, 13925, 90272, 42521, 14518, 3171, 54825]"
The Black Hole,9570,"[196257, 9710, 54007, 14199, 2157, 11127, 11940, 15028, 15028, 15028]"
Blackbeard's Ghost,16249,"[15943, 24816, 17984, 19762, 10869, 12335, 43037, 18887, 34774, 43388]"
Blank Check,13962,"[10307, 41465, 54825, 17207, 18660, 22777, 20173, 29228, 13824, 15489]"
Candleshoe,14612,"[18660, 40454, 25445, 20277, 19378, 50780, 11521, 9089, 303858, 196257]"
The Cat from Outer Space,19378,"[18660, 25445, 14612, 20277, 40454, 17984, 36797, 2605, 926, 11158]"
Cheetah,65157,"[26156, 43535, 65158, 123056, 40454, 15397, 25050, 29879, 6715, 47867]"
The Computer Wore Tennis Shoes,29228,"[20173, 24236, 28736, 34314, 22777, 14361, 41465, 54825, 17207, 18660]"
Condorman,19379,"[22522, 18670, 10553, 52451, 12310, 203801, 9760, 12279, 27281, 332]"
D2: The Mighty Ducks,11164,"[30528, 8970, 10603, 10680, 26156, 9955, 25872, 10022, 20697, 15213]"
Darby O'Gill and the Little People,18887,"[17984, 43037, 12335, 19762, 43388, 34774, 10869, 24816, 15943, 16249]"
The Devil and Max Devlin,40866,"[10208, 37108, 11511, 16300, 15142, 2565, 2612, 43475, 228161, 10631]"
A Far Off Place,24736,"[11343, 11258, 281957, 1956, 21311, 14120, 101299, 86834, 286217, 3598]"
Flight of the Navigator,10122,"[11158, 86959, 30502, 27902, 33245, 12227, 5689, 19415, 601, 621]"
The Gnome-Mobile,24816,"[16249, 433, 17984, 19762, 15943, 10869, 12335, 43037, 18887, 34774]"
The Great Mouse Detective,9994,"[184315, 10144, 812, 10198, 9016, 12582, 7518, 150540, 151960, 109451]"
The Happiest Millionaire,25445,"[40454, 20277, 18660, 14612, 19378, 13649, 11887, 9037, 25872, 10947]"
Herbie Goes Bananas,12129,"[22777, 22328, 14140, 20737, 18974, 15138, 11708, 47168, 12222, 196257]"
Herbie Goes To Monte Carlo,14140,"[22777, 22328, 12129, 27281, 332, 15173, 14361, 11212, 14560, 14136]"
Hocus Pocus,10439,"[13576, 15300, 13649, 11887, 10947, 16081, 34549, 10485, 14248, 196257]"
Honey I Blew Up the Kid,11158,"[86959, 30502, 10122, 33245, 27902, 9354, 5689, 12227, 19415, 621]"
"Honey, I Shrunk the Kids",9354,"[10249, 15139, 2023, 8844, 331, 1771, 7978, 11158, 13466, 29742]"
Hot Lead & Cold Feet,28736,"[20173, 29228, 24236, 34314, 22328, 20238, 40490, 26261, 39180, 23172]"
In Search of the Castaways,34774,"[43037, 43388, 17984, 19762, 38684, 18887, 22660, 15943, 20723, 10869]"
The Incredible Journey,37969,"[25694, 23069, 47951, 6878, 13155, 54318, 43869, 19004, 35115, 2267]"
The Negotiator,9631,"[9400, 22803, 10634, 4551, 10536, 11679, 11851, 11904, 7183, 1537]"
BASEketball,14013,"[4256, 4257, 37137, 37136, 16023, 9473, 8675, 3989, 50725, 28353]"
The Governess,96196,"[40694, 124642, 14629, 50035, 83714, 15019, 14118, 33809, 38093, 8391]"
Seventh Heaven,98505,"[5289, 124642, 43904, 47104, 55903, 14120, 11593, 38909, 60141, 19819]"
Roger & Me,1779,"[1774, 1777, 1775, 1430, 2359, 28227, 3396, 36676, 26851, 222]"
The Purple Rose of Cairo,10849,"[12762, 81836, 8288, 2779, 38031, 30890, 28384, 11302, 11686, 11337]"
Out of the Past,678,"[34667, 25508, 27130, 996, 24229, 28120, 1815, 17168, 1834, 20298]"
Doctor Zhivago,907,"[50363, 38953, 15927, 851, 16410, 826, 257, 947, 19072, 31439]"
Fanny & Alexander,5961,"[29454, 10238, 76025, 44864, 47735, 12761, 11656, 29455, 490, 11602]"
The Trip to Bountiful,47908,"[1444, 8346, 9585, 11846, 7445, 32488, 65057, 48745, 47104, 33632]"
Tender Mercies,42121,"[46063, 21868, 48259, 39473, 17819, 77223, 41784, 13783, 403, 10398]"
And the Band Played On,2887,"[9876, 6951, 11856, 8452, 9717, 714, 64802, 39934, 33245, 25113]"
The 'Burbs,11974,"[11298, 24831, 5709, 2614, 11551, 928, 927, 9872, 8461, 9728]"
Fandango,20348,"[15267, 8367, 9804, 6072, 9044, 11362, 581, 9922, 28059, 24525]"
The Night Porter,26648,"[4561, 28005, 40723, 102933, 124676, 10497, 9403, 37550, 18212, 41240]"
Mephisto,11911,"[31094, 18701, 1272, 18209, 54982, 47406, 47104, 606, 14120, 11593]"
Blue Velvet,793,"[1018, 1730, 1923, 404, 1955, 985, 483, 841, 638, 19380]"
The Journey of Natty Gann,35144,"[36912, 13191, 14161, 23048, 3716, 12484, 7453, 13523, 9005, 254]"
Kidnapped,43037,"[34774, 43388, 17984, 19762, 38684, 18887, 22660, 15943, 20723, 10869]"
Lady and the Tramp,10340,"[12230, 25694, 10895, 11232, 6003, 10804, 8874, 10150, 11544, 10198]"
The Little Mermaid,10144,"[9994, 184315, 10198, 812, 9016, 12429, 14175, 648, 38757, 10882]"
The Mighty Ducks,10414,"[15413, 16643, 11674, 52451, 9713, 12508, 2054, 1648, 3980, 13680]"
The Muppet Christmas Carol,10437,"[10874, 11395, 9647, 17979, 10719, 24795, 13764, 47168, 17979, 9745]"
Newsies,15300,"[13576, 13649, 11887, 10439, 10947, 11326, 25167, 21721, 17912, 18074]"
One Hundred and One Dalmatians,12230,"[10340, 25694, 10895, 533, 54825, 16340, 127380, 10501, 14160, 10315]"
One Magic Christmas,13380,"[27985, 13764, 10719, 10437, 1585, 24951, 13396, 11395, 11881, 81294]"
Popeye,11335,"[29005, 41662, 45695, 71125, 66487, 3121, 10403, 67772, 5652, 52036]"
The Rescuers Down Under,11135,"[11319, 22611, 11688, 15173, 21348, 41216, 10386, 116711, 5255, 10380]"
The Rescuers,11319,"[72185, 11135, 25694, 16690, 41216, 34433, 14411, 116711, 4978, 28476]"
Return from Witch Mountain,14822,"[14821, 22976, 19017, 18887, 37108, 12600, 12600, 12600, 12600, 12600]"
The Return of Jafar,15969,"[11238, 812, 184315, 14175, 127380, 33539, 19042, 38745, 648, 109445]"
Return to Oz,13155,"[41216, 39314, 16176, 116711, 23033, 11533, 11359, 11940, 76285, 25694]"
The Rocketeer,10249,"[15139, 1771, 9354, 2023, 331, 8844, 7978, 13466, 9070, 54007]"
The Shaggy D.A.,15943,"[17984, 19762, 16249, 10869, 24816, 43037, 12335, 18887, 34774, 43388]"
Sleeping Beauty,10882,"[150689, 51120, 648, 10198, 150689, 38757, 18937, 812, 10515, 4523]"
Something Wicked This Way Comes,24808,"[16372, 262176, 43103, 16007, 137321, 72277, 10225, 21631, 8054, 9785]"
Son of Flubber,19762,"[17984, 15943, 10869, 24816, 16249, 38684, 43037, 12335, 18887, 34774]"
Song of the South,13850,"[29877, 13649, 20343, 38769, 11887, 14518, 17917, 74719, 43268, 64328]"
Splash,2619,"[14742, 1552, 12280, 8871, 11374, 391698, 13698, 11259, 44564, 96721]"
Squanto: A Warrior's Tale,65158,"[43535, 20862, 65157, 123056, 40454, 15397, 25050, 29879, 6715, 47867]"
Steamboat Willie,53565,"[756, 20343, 12105, 11049, 14831, 14518, 185768, 24662, 29204, 13649]"
Tall Tale,41841,"[24428, 4104, 5825, 827, 27418, 58048, 35292, 276907, 52451, 157409]"
Tex,27332,"[21309, 157825, 17612, 37722, 22327, 867, 24420, 10176, 1791, 9540]"
Tron,97,"[1946, 82700, 157834, 20526, 11525, 193, 157, 80274, 8854, 9355]"
Swing Kids,10419,"[9816, 7214, 8860, 2769, 9524, 2054, 17912, 13649, 3055, 11887]"
Halloween: H20,11675,"[9725, 9728, 25623, 12278, 10326, 11342, 9825, 24150, 10987, 8922]"
L.A. Story,2107,"[26133, 18658, 17835, 33602, 619, 10357, 10013, 19490, 42234, 10215]"
The Jerk,6471,"[26141, 19357, 24032, 11591, 25796, 10631, 9442, 14671, 31918, 25472]"
Dead Men Don't Wear Plaid,9442,"[26141, 6471, 19357, 24032, 11591, 25796, 10631, 14671, 32042, 829]"
The Man with Two Brains,11591,"[10631, 6471, 26141, 19357, 25796, 24032, 9442, 14671, 22230, 84332]"
Grand Canyon,13697,"[31052, 24071, 318033, 12560, 11509, 14412, 12160, 397, 316, 4629]"
Graveyard Shift,19158,"[47620, 11298, 32043, 15658, 13915, 13937, 13559, 42196, 10873, 42149]"
The Outsiders,227,"[232, 28176, 592, 41291, 10013, 43542, 2148, 28368, 242, 7095]"
Indiana Jones and the Temple of Doom,87,"[217, 89, 85, 17578, 330, 329, 74, 640, 11519, 879]"
The Lord of the Rings,123,"[15035, 14239, 29204, 16220, 12593, 57158, 62931, 122917, 49051, 120]"
Nineteen Eighty-Four,9314,"[9922, 268171, 11162, 13195, 254320, 2577, 42188, 26454, 35412, 29146]"
The Dead Zone,11336,"[28942, 47466, 9538, 27429, 1946, 837, 1413, 9613, 2742, 48231]"
Maximum Overdrive,9980,"[47620, 72190, 13559, 25769, 2362, 38126, 318033, 315011, 3022, 47466]"
Needful Things,10657,"[36344, 47620, 2637, 12509, 10766, 49126, 133805, 10768, 43103, 15613]"
Cujo,10489,"[10552, 33518, 10303, 11806, 10438, 197537, 49126, 11428, 28679, 8740]"
Children of the Corn,10823,"[25508, 9100, 15301, 9945, 11980, 149509, 16559, 29239, 49126, 9033]"
All Dogs Go to Heaven,11497,"[28032, 38171, 20421, 35614, 7450, 35976, 51052, 109451, 13187, 10192]"
The Addams Family,2907,"[2758, 2185, 9024, 41154, 8487, 9530, 607, 608, 8012, 21588]"
Ever After: A Cinderella Story,9454,"[8488, 33689, 1968, 11529, 27573, 1439, 8676, 150689, 26941, 38731]"
Snake Eyes,8688,"[13937, 117, 9280, 9676, 11644, 11507, 9586, 109099, 27327, 2067]"
Safe Men,16155,"[16538, 5966, 16558, 18713, 5516, 2084, 9932, 86838, 16991, 9835]"
Atlantic City,23954,"[32636, 42501, 11012, 25468, 26973, 2546, 27361, 1786, 22073, 48482]"
Autumn Sonata,12761,"[29454, 76025, 10238, 47735, 44864, 11656, 29455, 11602, 133919, 5961]"
Who's Afraid of Virginia Woolf?,396,"[36492, 11364, 22414, 24019, 37247, 10395, 19382, 12502, 13818, 26976]"
Adventures in Babysitting,14367,"[772, 11472, 32657, 2277, 257344, 9441, 771, 788, 19840, 671]"
Weird Science,11814,"[15144, 2108, 12714, 9377, 2616, 2609, 23082, 103332, 10019, 27437]"
Watership Down,11837,"[30060, 14003, 10948, 23305, 23305, 23305, 23305, 23305, 23305, 23305]"
The Secret of NIMH,11704,"[4978, 12144, 15370, 18937, 28032, 110420, 16110, 3170, 16520, 43475]"
The Dark Crystal,11639,"[14900, 13597, 11899, 11176, 11359, 10806, 10276, 10407, 11353, 10141]"
An American Tail,4978,"[11704, 12144, 14411, 10380, 270946, 15370, 21032, 41515, 11319, 25694]"
An American Tail: Fievel Goes West,10380,"[22611, 19975, 10996, 10199, 11238, 21348, 38745, 14919, 9992, 10539]"
Sixteen Candles,15144,"[11814, 2108, 12714, 9377, 2616, 2609, 27437, 2105, 47045, 8424]"
Pretty in Pink,11522,"[2122, 41579, 27472, 2617, 10393, 15602, 15143, 225886, 9836, 9893]"
St. Elmo's Fire,11557,"[13195, 10687, 1817, 9079, 10629, 1551, 10731, 70578, 3594, 8224]"
The Clan of the Cave Bear,13853,"[18172, 62204, 18905, 17610, 425, 14120, 387893, 62676, 24767, 18624]"
House II: The Second Story,37530,"[6069, 5680, 70436, 25623, 74461, 18939, 14262, 18917, 45649, 27327]"
The Gods Must Be Crazy,8393,"[11937, 147729, 8697, 10974, 9067, 1775, 40505, 19419, 35944, 26486]"
The Gods Must Be Crazy II,11937,"[8393, 147729, 19133, 11090, 10022, 1775, 40505, 19419, 35944, 26486]"
Air Bud: Golden Receiver,21661,"[15943, 13680, 18660, 46094, 20704, 31504, 15944, 20737, 22328, 29786]"
How Stella Got Her Groove Back,33644,"[11638, 16158, 46889, 31357, 59930, 32513, 18169, 32060, 24071, 31121]"
