homepage,id,imdb_id,original_title,cast,director
http://www.crownintlpictures.com/lntitles.html,2193,tt0085980,My Tutor,"['carenkaye', 'mattlattanzi', 'kevinmccarthy']",georgebowers
,11016,tt0040506,Key Largo,"['humphreybogart', 'edwardg.robinson', 'laurenbacall']",johnhuston
,20423,tt0097372,For All Mankind,"['jimlovell', 'russellschweickart', 'eugenecernan']",alreinert
,10839,tt0074695,Cross of Iron,"['jamescoburn', 'maximilianschell', 'jamesmason']",sampeckinpah
,36489,tt0047898,Bride of the Monster,"['belalugosi', 'tonymccoy', 'torjohnson']",edwardd.woodjr.
,24481,tt0042276,Born Yesterday,"['judyholliday', 'broderickcrawford', 'williamholden']",georgecukor
,11296,tt0086969,Birdy,"['matthewmodine', 'nicolascage', 'johnharkins']",alanparker
,61651,tt0092559,And God Created Woman,"['rebeccademornay', 'vincentspano', 'franklangella']",rogervadim
,28172,tt0056875,Blood Feast,"['williamkerwin', 'malarnold', 'conniemason']",herschellgordonlewis
,14280,tt0086005,Never Cry Wolf,"['charlesmartinsmith', 'zacharyittimangnaq', 'samsonjorah']",carrollballard
,149687,tt0039698,The Perils of Pauline,"['bettyhutton', 'johnlund', 'billydewolfe']",georgemarshall
,29478,tt0055353,A Raisin in the Sun,"['sidneypoitier', 'claudiamcneil', 'rubydee']",danielpetrie
,28177,tt0058694,Two Thousand Maniacs!,"['conniemason', 'williamkerwin', 'jeffreyallen']",herschellgordonlewis
,2067,tt0183523,Mission to Mars,"['garysinise', 'timrobbins', 'doncheadle']",briandepalma
,622,tt0142688,The Ninth Gate,"['johnnydepp', 'franklangella', 'lenaolin']",romanpolanski
,28463,tt0181530,Est -Ouest,"['catherinedeneuve', 'sandrinebonnaire', 'olegmenshikov']",régiswargnier
,12186,tt0101698,Defending Your Life,"['albertbrooks', 'merylstreep', 'riptorn']",albertbrooks
,20283,tt0078902,Breaking Away,"['dennisquaid', 'danielstern', 'jackieearlehaley']",peteryates
,5693,tt0091217,Hoosiers,"['genehackman', 'barbarahershey', 'dennishopper']",davidanspaugh
,287,tt0094812,Bull Durham,"['kevincostner', 'susansarandon', 'timrobbins']",ronshelton
,968,tt0072890,Dog Day Afternoon,"['alpacino', 'johncazale', 'charlesdurning']",sidneylumet
,838,tt0069704,American Graffiti,"['richarddreyfuss', 'ronhoward', 'paullemat']",georgelucas
,16958,tt0042208,The Asphalt Jungle,"['sterlinghayden', 'louiscalhern', 'jeanhagen']",johnhuston
,3114,tt0049730,The Searchers,"['johnwayne', 'jeffreyhunter', 'veramiles']",johnford
,12501,tt0051411,The Big Country,"['gregorypeck', 'jeansimmons', 'carrollbaker']",williamwyler
,31618,tt0094731,Betrayed,"['debrawinger', 'tomberenger', 'johnheard']",costa-gavras
,42232,tt0074235,Bound for Glory,"['davidcarradine', 'ronnycox', 'melindadillon']",halashby
,22178,tt0035966,Hangmen Also Die!,"['briandonlevy', 'walterbrennan', 'annalee']",fritzlang
,35412,tt0053137,On the Beach,"['gregorypeck', 'avagardner', 'fredastaire']",stanleykramer
,43463,tt0039748,Railroaded!,"['johnireland', 'sheilaryan', 'hughbeaumont']",anthonymann
,8333,tt0072251,The Taking of Pelham One Two Three,"['waltermatthau', 'robertshaw', 'martinbalsam']",josephsargent
,19259,tt0090274,Volunteers,"['tomhanks', 'johncandy', 'ritawilson']",nicholasmeyer
,820,tt0102138,JFK,"['kevincostner', 'tommyleejones', 'garyoldman']",oliverstone
,11718,tt0098645,Who's Harry Crumb?,"['johncandy', 'jeffreyjones', 'anniepotts']",paulflaherty
,8989,tt0093148,Harry and the Hendersons,"['johnlithgow', 'melindadillon', 'margaretlangrick']",williamdear
,58048,tt0091934,Shanghai Surprise,"['madonna', 'seanpenn', 'paulfreeman']",jimgoddard
,26827,tt0094321,Who's That Girl,"['madonna', 'griffindunne', 'bibibesch']",jamesfoley
,11157,tt0098309,She-Devil,"['merylstreep', 'edbegleyjr.', 'lindahunt']",susanseidelman
,28370,tt0092834,Date With an Angel,"['michaele.knight', 'phoebecates', 'emmanuellebéart']",tommcloughlin
,918,tt0092666,Blind Date,"['kimbasinger', 'brucewillis', 'johnlarroquette']",blakeedwards
,61178,tt0093596,Nadine,"['jeffbridges', 'kimbasinger', 'riptorn']",robertbenton
,11176,tt0079588,The Muppet Movie,"['jimhenson', 'frankoz', 'jerrynelson']",jamesfrawley
,14900,tt0082474,The Great Muppet Caper,"['jimhenson', 'frankoz', 'davegoelz']",jimhenson
,11899,tt0087755,The Muppets Take Manhattan,"['jimhenson', 'frankoz', 'davegoelz']",frankoz
,36536,tt0089994,Sesame Street Presents Follow That Bird,"['waylonjennings', 'sandrabernhard', 'johncandy']",kenkwapis
,18890,tt0108526,We're Back! A Dinosaur's Story,"['johngoodman', 'jayleno', 'waltercronkite']",simonwells
,19736,tt0088760,Baby: Secret of the Lost Legend,"['williamkatt', 'seanyoung', 'patrickmcgoohan']",billl.norton
,123047,tt0090219,Turtle Diary,"['glendajackson', 'benkingsley', 'michaelgambon']",johnirvin
,16535,tt0046435,Titanic,"['cliftonwebb', 'barbarastanwyck', 'robertwagner']",jeannegulesco
,10971,tt0051994,A Night to Remember,"['kennethmore', 'ronaldallen', 'robertayres']",roywardbaker
,23928,tt0043379,Captain Horatio Hornblower R.N.,"['gregorypeck', 'virginiamayo', 'robertbeatty']",raoulwalsh
http://www.brockovich.com/movie.html,462,tt0195685,Erin Brockovich,"['juliaroberts', 'albertfinney', 'aaroneckhart']",stevensoderbergh
,9532,tt0195714,Final Destination,"['devonsawa', 'alilarter', 'kerrsmith']",jameswong
,2383,tt0095800,L'Ours,"['tchékykaryo', 'jackwallace', 'andrélacombe']",jean-jacquesannaud
,53879,tt0048316,Love Is a Many-Splendored Thing,"['williamholden', 'jenniferjones', 'torinthatcher']",henryking
,1396,tt0072443,Зеркало,"['margaritaterekhova', 'olegyankovskiy', 'allademidova']",andreitarkovsky
,11570,tt0044517,The Crimson Pirate,"['burtlancaster', 'nickcravat', 'evabartok']",robertsiodmak
,1541,tt0103074,Thelma & Louise,"['susansarandon', 'geenadavis', 'harveykeitel']",ridleyscott
,17443,tt0078718,...And Justice for All,"['alpacino', 'jackwarden', 'johnforsythe']",normanjewison
http://www.animalhouse.com/,8469,tt0077975,Animal House,"['johnbelushi', 'timmatheson', 'johnvernon']",johnlandis
,27995,tt0091939,She's Gotta Have It,"['tracycamillajohns', 'tommyredmondhicks', 'johncanadaterrell']",spikelee
,36739,tt0096054,School Daze,"['samuell.jackson', 'laurencefishburne', 'giancarloesposito']",spikelee
,925,tt0097216,Do the Right Thing,"['dannyaiello', 'ossiedavis', 'rubydee']",spikelee
,41823,tt0100168,Mo' Better Blues,"['denzelwashington', 'spikelee', 'wesleysnipes']",spikelee
,1713,tt0102175,Jungle Fever,"['spikelee', 'annabellasciorra', 'rubydee']",spikelee
,26170,tt0062824,Coogan's Bluff,"['clinteastwood', 'leej.cobb', 'susanclark']",donsiegel
,30547,tt0078950,The Champ,"['jonvoight', 'fayedunaway', 'rickyschroder']",francozeffirelli
,54825,tt0099317,Creature Comforts,[],nickpark
,13939,tt0071402,Death Wish,"['charlesbronson', 'hopelange', 'vincentgardenia']",michaelwinner
,14373,tt0082250,Death Wish 2,"['charlesbronson', 'jillireland', 'vincentgardenia']",michaelwinner
,24873,tt0089003,Death Wish 3,"['charlesbronson', 'deborahraffin', 'edlauter']",michaelwinner
,34746,tt0109578,Death Wish 5: The Face of Death,"['charlesbronson', 'lesley-annedown', 'michaelparks']",allana.goldstein
,996,tt0036775,Double Indemnity,"['fredmacmurray', 'barbarastanwyck', 'edwardg.robinson']",billywilder
,9079,tt0101787,Dying Young,"['juliaroberts', 'campbellscott', ""vincentd'onofrio""]",joelschumacher
,1496,tt0101615,Cool as Ice,"['vanillaice', 'kristinminter', 'naomicampbell']",davidkellogg
,1498,tt0100758,Teenage Mutant Ninja Turtles,"['judithhoag', 'eliaskoteas', 'joshpais']",stevebarron
,1497,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"['paigeturco', 'davidwarner', 'michelansisti']",michaelpressman
,1499,tt0108308,Teenage Mutant Ninja Turtles III,"['paigeturco', 'stuartwilson', 'sabshimono']",stuartgillard
,1880,tt0087985,Red Dawn,"['patrickswayze', 'c.thomashowell', 'leathompson']",johnmilius
,33762,tt0090693,Band of the Hand,"['stephenlang', 'laurenholly', 'johncameronmitchell']",paulmichaelglaser
,11690,tt0092675,Bloodsport,"['jean-claudevandamme', 'boloyeung', 'roychiao']",newtarnold
,29143,tt0077530,Eyes of Laura Mars,"['fayedunaway', 'tommyleejones', 'braddourif']",irvinkershner
,35292,tt0113133,Funny Bones,"['jerrylewis', 'oliverplatt', 'leeevans']",peterchelsom
,36652,tt0028944,The Good Earth,"['paulmuni', 'luiserainer', 'walterconnolly']",sidneyfranklin
,801,tt0093105,"Good Morning, Vietnam","['robinwilliams', 'forestwhitaker', 'tungthanhtran']",barrylevinson
,104301,tt0095238,The Good Mother,"['dianekeaton', 'liamneeson', 'jasonrobards']",leonardnimoy
,11520,tt0107050,Grumpy Old Men,"['jacklemmon', 'waltermatthau', 'ann-margret']",donaldpetrie
,1879,tt0061735,Guess Who's Coming to Dinner,"['spencertracy', 'sidneypoitier', 'katharinehepburn']",stanleykramer
,2085,tt0165929,Romeo Must Die,"['jetli', 'aaliyah', 'isaiahwashington']",andrzejbartkowiak
,13539,tt0195778,Here On Earth,"['leeleesobieski', 'chrisklein', 'joshhartnett']",markpiznarski
,16222,tt0202402,Whatever It Takes,"[""jodilyno'keefe"", 'shanewest', 'marlasokoloff']",davidraynr
,17078,tt0191043,رنگ خدا,"['hosseinmahjoub', 'mohsenramezani', 'salamehfeyzi']",majidmajidi
,37722,tt0127349,Waking the Dead,"['billycrudup', 'jenniferconnelly', 'paulhipp']",keithgordon
,33516,tt0091142,Gothic,"['gabrielbyrne', 'juliansands', 'natasharichardson']",kenrussell
,99008,tt0061765,Hillbillys in a Haunted House,"['ferlinhusky', 'joilansing', 'donbowman']",jeanyarbrough
,9960,tt0057261,Lord of the Flies,"['jamesaubrey', 'tomchapin', 'hughedwards']",peterbrook
,3082,tt0027977,Modern Times,"['charliechaplin', 'paulettegoddard', 'henrybergman']",charliechaplin
,49338,tt0110629,National Lampoon's Last Resort,"['coreyfeldman', 'coreyhaim', 'demetrahampton']",rafalzielinski
,52961,tt0092079,That's Life!,"['jacklemmon', 'julieandrews', 'sallykellerman']",blakeedwards
,12187,tt0107091,Heart and Souls,"['robertdowneyjr.', 'charlesgrodin', 'kyrasedgwick']",ronunderwood
,24748,tt0057163,Hud,"['paulnewman', 'melvyndouglas', 'patricianeal']",martinritt
,990,tt0054997,The Hustler,"['paulnewman', 'jackiegleason', 'piperlaurie']",robertrossen
,1908,tt0053946,Inherit the Wind,"['spencertracy', 'fredricmarch', 'genekelly']",stanleykramer
,9764,tt0071411,Дерсу Узала,"['yuriysolomin', 'maksimmunzuk', 'aleksandrpyatkov']",akirakurosawa
,840,tt0075860,Close Encounters of the Third Kind,"['richarddreyfuss', 'françoistruffaut', 'terigarr']",stevenspielberg
,26689,tt0117468,Retroactive,"['jimbelushi', 'kylietravis', 'shannonwhirry']",louismorneau
,25673,tt0043924,A Place in the Sun,"['montgomeryclift', 'elizabethtaylor', 'shelleywinters']",georgestevens
,2291,tt0099871,Jacob's Ladder,"['timrobbins', 'elizabethpeña', 'dannyaiello']",adrianlyne
,13531,tt0112950,Empire Records,"['anthonylapaglia', 'debimazar', 'maxwellcaulfield']",allanmoyle
,16620,tt0093378,La Bamba,"['loudiamondphillips', 'daniellevonzerneck', 'elizabethpeña']",luisvaldez
,526,tt0089457,Ladyhawke,"['matthewbroderick', 'rutgerhauer', 'michellepfeiffer']",richarddonner
,13346,tt0091445,Lucas,"['coreyhaim', 'kerrigreen', 'charliesheen']",davidseltzer
,243,tt0146882,High Fidelity,"['johncusack', 'ibenhjejle', 'toddlouiso']",stephenfrears
,10501,tt0138749,The Road to El Dorado,"['kennethbranagh', 'kevinkline', 'rosieperez']",donmichaelpaul
,11478,tt0192614,The Skulls,"['joshuajackson', 'paulwalker', 'hillharper']",robcohen
,6644,tt0061619,El Dorado,"['johnwayne', 'robertmitchum', 'jamescaan']",howardhawks
,879,tt0102057,Hook,"['robinwilliams', 'dustinhoffman', 'juliaroberts']",stevenspielberg
,32613,tt0068713,Horror Express,"['christopherlee', 'petercushing', 'tellysavalas']",eugeniomartín
,39406,tt0091579,My Chauffeur,"['deborahforeman', 'samj.jones', 'howardhesseman']",davidbeaird
,85689,tt0017416,The Son of the Sheik,"['rudolphvalentino', 'vilmabanky', 'georgefawcett']",georgefitzmaurice
,17529,tt0065126,True Grit,"['johnwayne', 'kimdarby', 'jeremyslate']",henryhathaway
,40841,tt0105267,Roadside Prophets,"['johndoe', 'adamhorovitz', 'davidcarradine']",abbewool
,118098,tt0095564,Madame Sousatzka,"['shirleymaclaine', 'peggyashcroft', 'twiggy']",johnschlesinger
,1793,tt0085919,Max Dugan Returns,"['marshamason', 'jasonrobards', 'charleylau']",herbertross
,11327,tt0077928,Midnight Express,"['braddavis', 'irenemiracle', 'bohopkins']",alanparker
,1700,tt0100157,Misery,"['jamescaan', 'kathybates', 'richardfarnsworth']",robreiner
,54087,tt0104928,Mr. Saturday Night,"['billycrystal', 'davidpaymer', 'juliewarner']",billycrystal
,34322,tt0089643,Murphy's Romance,"['sallyfield', 'jamesgarner', 'briankerwin']",martinritt
,41659,tt0107630,My Life,"['michaelkeaton', 'nicolekidman', 'bradleywhitford']",brucejoelrubin
,593,tt0069293,Солярис,"['donatasbanionis', 'natalyabondarchuk', 'jürijärvet']",andreitarkovsky
,10774,tt0074958,Network,"['fayedunaway', 'williamholden', 'peterfinch']",sidneylumet
,10083,tt0093640,No Way Out,"['kevincostner', 'genehackman', 'seanyoung']",rogerdonaldson
,29786,tt0079640,North Dallas Forty,"['nicknolte', 'macdavis', 'charlesdurning']",tedkotcheff
,11356,tt0063374,The Odd Couple,"['jacklemmon', 'waltermatthau', 'johnfiedler']",genesaks
,10747,tt0075029,The Outlaw Josey Wales,"['clinteastwood', 'chiefdangeorge', 'sondralocke']",clinteastwood
,38809,tt0165643,Black and White,"['robertdowneyjr.', 'scottcaan', 'stacyedwards']",jamestoback
,10559,tt0186151,Frequency,"['dennisquaid', 'jimcaviezel', 'andrebraugher']",gregoryhoblit
http://readytorumble.warnerbros.com/flash.html,20697,tt0217756,Ready to Rumble,"['davidarquette', 'scottcaan', 'oliverplatt']",brianrobbins
,2621,tt0122459,Return to Me,"['davidduchovny', 'minniedriver', ""carrollo'connor""]",bonniehunt
,10479,tt0160797,Rules of Engagement,"['tommyleejones', 'samuell.jackson', 'guypearce']",williamfriedkin
,49721,tt0183503,Me Myself I,"['rachelgriffiths', 'davidroberts', 'sandywinton']",pipkarmel
,2006,tt0051406,"Bell, Book and Candle","['jamesstewart', 'kimnovak', 'jacklemmon']",richardquine
,46625,tt0119062,The End of Violence,"['billpullman', 'andiemacdowell', 'gabrielbyrne']",wimwenders
,17339,tt0077572,Force 10 from Navarone,"['harrisonford', 'robertshaw', 'barbarabach']",guyhamilton
,26879,tt0059287,How to Stuff a Wild Bikini,"['annettefunicello', 'dwaynehickman', 'briandonlevy']",williamasher
,11305,tt0097940,Mystery Train,"['masatoshinagase', 'youkikudoh', 'joestrummer']",jimjarmusch
,48211,tt0067698,Sacco e Vanzetti,"['gianmariavolonté', 'riccardocucciolla', 'cyrilcusack']",giulianomontaldo
,13665,tt0082031,Arthur,"['dudleymoore', 'lizaminnelli', 'johngielgud']",stevegordon
,12309,tt0086927,Bachelor Party,"['tomhanks', 'tawnykitaen', 'adrianzmed']",nealisrael
,1552,tt0098067,Parenthood,"['stevemartin', 'marysteenburgen', 'diannewiest']",ronhoward
,106,tt0093773,Predator,"['arnoldschwarzenegger', 'carlweathers', 'elpidiacarrillo']",johnmctiernan
,10333,tt0102713,The Prince of Tides,"['nicknolte', 'barbrastreisand', 'blythedanner']",barbrastreisand
,11027,tt0082934,The Postman Always Rings Twice,"['jacknicholson', 'jessicalange', 'johncolicos']",bobrafelson
,123757,tt0099014,All the Vermeers in New York,"['emmanuellechaulet', 'stephenlack', 'katherinebean']",jonjost
,10468,tt0191754,28 Days,"['sandrabullock', 'viggomortensen', 'dominicwest']",bettythomas
,1359,tt0144084,American Psycho,"['christianbale', 'willemdafoe', 'jaredleto']",maryharron
,4967,tt0171433,Keeping the Faith,"['benstiller', 'edwardnorton', 'jennaelfman']",edwardnorton
,31776,tt0149367,Where the Money is,"['paulnewman', 'lindafiorentino', 'dermotmulroney']",marekkanievska
,10557,tt0166175,East Is East,"['ompuri', 'lindabassett', 'ianaspinall']",damieno'donnell
,27745,tt0236216,The Filth and the Fury,"['johnlydon', 'stevejones', 'paulcook']",julientemple
,19214,tt0160644,Passion of Mind,"['williamfichtner', 'demimoore', 'eloiseeonnet']",alainberliner
,13776,tt0083833,Diner,"['steveguttenberg', 'danielstern', 'mickeyrourke']",barrylevinson
,26291,tt0102898,Shakes the Clown,"['bobcatgoldthwait', 'juliebrown', 'robinwilliams']",bobcatgoldthwait
,10784,tt0068327,Cabaret,"['lizaminnelli', 'michaelyork', 'helmutgriem']",bobfosse
,10242,tt0056687,What Ever Happened to Baby Jane?,"['bettedavis', 'joancrawford', 'victorbuono']",robertaldrich
,27857,tt0093776,Prick Up Your Ears,"['garyoldman', 'alfredmolina', 'vanessaredgrave']",stephenfrears
,16347,tt0051383,Auntie Mame,"['rosalindrussell', 'forresttucker', 'coralbrowne']",mortondacosta
,4825,tt0048140,Guys and Dolls,"['marlonbrando', 'jeansimmons', 'franksinatra']",josephl.mankiewicz
,11654,tt0085701,The Hunger,"['catherinedeneuve', 'davidbowie', 'susansarandon']",tonyscott
,10518,tt0074860,Marathon Man,"['dustinhoffman', 'laurenceolivier', 'royscheider']",johnschlesinger
,11977,tt0080487,Caddyshack,"['chevychase', 'rodneydangerfield', 'tedknight']",haroldramis
,18041,tt0176783,Gossip,"['joshuajackson', 'jamesmarsden', 'katehudson']",davisguggenheim
,14736,tt0199725,Love & Basketball,"['chriswarren,jr.', 'kylapratt', 'sanaalathan']",ginaprince-bythewood
http://www.u-571.com/,3536,tt0141926,U-571,"['matthewmcconaughey', 'billpaxton', 'harveykeitel']",jonathanmostow
http://www.paramountvantage.com/virginsuicides/html_3/,1443,tt0159097,The Virgin Suicides,"['jameswoods', 'kathleenturner', 'kirstendunst']",sofiacoppola
,10424,tt0104549,Jennifer Eight,"['andygarcía', 'lancehenriksen', 'umathurman']",brucerobinson
,28971,tt0044837,Limelight,"['charliechaplin', 'clairebloom', 'nigelbruce']",charliechaplin
,49096,tt0077132,Ai No Borei,"['tatsuyafuji', 'kazukoyoshiyuki', 'takahirotamura']",nagisaōshima
,9456,tt0132910,The Crow: Salvation,"['ericmabius', 'kirstendunst', 'williamatherton']",bharatnalluri
http://www.vivarockvegas.com/,889,tt0158622,The Flintstones in Viva Rock Vegas,"['markaddy', 'stephenbaldwin', 'kristenjohnston']",brianlevant
,10564,tt0198021,Where the Heart Is,"['natalieportman', 'ashleyjudd', 'stockardchanning']",mattwilliams
,15723,tt0189584,The Big Kahuna,"['kevinspacey', 'dannydevito', 'peterfacinelli']",johnswanbeck
,19600,tt0180837,Bossa Nova,"['amyirving', 'antôniofagundes', 'alexandreborges']",brunobarreto
,125537,tt0162348,Smiling Fish & Goat On Fire,"['derickmartini', 'amyhathaway', 'stevenmartini']",kevinjordan
http://www.dogme95.dk/the_idiots/content/index.htm,452,tt0154421,Idioterne,"['bodiljørgensen', 'jensalbinus', 'annelouisehassing']",larsvontrier
,36234,tt0220100,Timecode,"['xanderberkeley', 'goldenbrooks', 'saffronburrows']",mikefiggis
,39283,tt0106521,Carnosaur,"['dianeladd', 'raphaelsbarge', 'jenniferrunyon']",adamsimon
,65460,tt0112634,Carnosaur 2,"['johnsavage', 'cliffdeyoung', 'donstroud']",louismorneau
,55667,tt0115834,Carnosaur 3: Primal Species,"['scottvalentine', 'janetgunn', 'rickdean']",jonathanwinfrey
,31978,tt0156460,Defying Gravity,"['danielchilson', 'niklauslange', 'donhandfield']",johnkeitel
http://www.imdb.com/title/tt0093185/,12476,tt0093185,The Hidden,"['kylemaclachlan', 'michaelnouri', 'claudiachristian']",jacksholder
,5241,tt0096324,Two Moon Junction,"['sherilynfenn', 'richardtyson', 'louisefletcher']",zalmanking
,98,tt0172495,Gladiator,"['russellcrowe', 'joaquinphoenix', 'connienielsen']",ridleyscott
,21311,tt0167203,I Dreamed of Africa,"['kimbasinger', 'vincentpérez', 'liamaiken']",hughhudson
,47724,tt0153464,Up at the Villa,"['kristinscottthomas', 'seanpenn', 'annebancroft']",philiphaas
,11129,tt0188674,Human Traffic,"['johnsimm', 'dannydyer', 'lorrainepilkington']",justinkerrigan
